Year,Day           Jan      Feb      Mar      Apr      May      Jun      Jul      Aug      Sep      Oct      Nov      Dec
1981, 23        74.151   74.302   74.411   74.401   74.588   74.751   74.676   74.636   74.441   74.364   74.406   74.183
1981, 24        74.129   74.374   74.425   74.487   74.610   74.725   74.665   74.611   74.473   74.390   74.358   74.333
1981, 25        74.107   74.422   74.415   74.518   74.607   74.764   74.681   74.541   74.500*  74.374   74.349   74.280
1981, 26        74.138   74.452   74.416   74.557   74.621   74.787   74.688   74.574   74.482   74.345   74.301   74.168
1981, 27        74.148   74.493   74.404   74.538   74.591   74.748   74.661   74.576   74.559   74.329   74.500   74.081
1981, 28        74.103   74.520   74.422   74.513   74.593   74.726   74.585   74.528   74.586   74.323   74.486   74.195
1981, 29        74.099            74.476   74.519   74.616   74.730   74.622   74.541   74.532   74.330   74.395   74.164
1981, 30        74.111            74.438   74.540   74.648   74.717   74.677   74.560   74.496   74.349   74.362   74.166
1981, 31        74.109            74.449            74.653            74.688   74.555            74.376            74.137
1982,  1        74.259   74.285   74.128   74.604   74.712   74.687   74.760   74.627   74.384   74.332   74.134   74.183
1982,  2        74.117   74.238   74.166   74.556   74.689   74.732   74.799   74.526   74.456   74.274   74.144   74.156
1982,  3        74.067   74.238   74.126   74.584   74.674   74.670   74.715   74.539   74.560   74.294   74.189   74.195
1982,  4        74.123   74.260   74.088   74.825   74.651   74.637   74.717   74.534   74.508   74.264   74.210   74.231
1982,  5        74.356   74.230   74.171   74.630   74.645*  74.608   74.709   74.533   74.486   74.255   74.347   74.141
1982,  6        74.250   74.292   74.123   74.449   74.632   74.583   74.719   74.535   74.427   74.266   74.477   74.290
1982,  7        74.318   74.330   74.141   74.507   74.638   74.670   74.750   74.542   74.347   74.204   74.359   74.300
1982,  8        74.331   74.291   74.158   74.560   74.656   74.709   74.752   74.528   74.376   74.267   74.344   74.193
1982,  9        74.345   74.229   74.106   74.584   74.666   74.717   74.759   74.558   74.416   74.138   74.226   74.135
1982, 10        74.418   74.266   74.112   74.618   74.651   74.711   74.700   74.586   74.421   74.124   74.189   74.241
1982, 11        74.539   74.251   74.121   74.583   74.642   74.755   74.701   74.572   74.384   74.217   74.267   74.206
1982, 12        74.338   74.221   74.134   74.576   74.635   74.720   74.790   74.529   74.359   74.276   74.330   74.128
1982, 13        74.291   74.208   74.147   74.631   74.625   74.718   74.717   74.517   74.343   74.262   74.297   74.134
1982, 14        74.305   74.193   74.215   74.623   74.617   74.736   74.682   74.536   74.351   74.306   74.188   74.203
1982, 15        74.343   74.197   74.173   74.567   74.628   74.706   74.675   74.523   74.252   74.353   74.273   74.157
1982, 16        74.404   74.167   74.136   74.575   74.659   74.781   74.671   74.535   74.353   74.290   74.250   74.144
1982, 17        74.378   74.099   74.173   74.608   74.621   74.738   74.674   74.510   74.316   74.279   74.221   74.075
1982, 18        74.363   74.108   74.222   74.728   74.619   74.728   74.703   74.503   74.376   74.265   74.148   74.066
1982, 19        74.302   74.164   74.252   74.648   74.648   74.718   74.685   74.550   74.326   74.269   74.158   74.132
1982, 20        74.308   74.154   74.240   74.650   74.675   74.788   74.586   74.519   74.304   74.291   74.190   74.133
1982, 21        74.231   74.125   74.266   74.817   74.613   74.748   74.587   74.464   74.309   74.412   74.216   74.182
1982, 22        74.223   74.154   74.342   74.778   74.594   74.740   74.601   74.500   74.266   74.248   74.136   74.163
1982, 23        74.274   74.158   74.326   74.833   74.590   74.758   74.566   74.523   74.300   74.238   74.141   74.104
1982, 24        74.391   74.108   74.334   74.779   74.618   74.744   74.583   74.483   74.326   74.195   74.217   74.175
1982, 25        74.306   74.159   74.369   74.712   74.645   74.775   74.630   74.449   74.294   74.195   74.310   74.242
1982, 26        74.299   74.158   74.470   74.659   74.662   74.731   74.611   74.536   74.295   74.166   74.263   74.322
1982, 27        74.262   74.163   74.485   74.639   74.631   74.724   74.599   74.557   74.266   74.179   74.176   74.247
1982, 28        74.300   74.126   74.478   74.603   74.624   74.725   74.582   74.511   74.308   74.172   74.166   74.361
1982, 29        74.301            74.468   74.660   74.644   74.722   74.611   74.523   74.288   74.170   74.220   74.490
1982, 30        74.252            74.413   74.696   74.639   74.750   74.590   74.506   74.320   74.194   74.190   74.378
1982, 31        74.179            74.483            74.663            74.620   74.451            74.172            74.317
1983,  1        74.410   74.413   74.414   74.434   74.674   74.908   74.750   74.663   74.520   74.341   74.160   74.289
1983,  2        74.333   74.355   74.410   74.349   74.666   74.896   74.755   74.653   74.560   74.352   74.182   74.274
1983,  3        74.307   74.515   74.429   74.350   74.727   74.876   74.722   74.654   74.541   74.393   74.199   74.186
1983,  4        74.230   74.517   74.370   74.471   74.787   74.856   74.728   74.616   74.532   74.319   74.139   74.069
1983,  5        74.393   74.466   74.331   74.489   74.794   74.875   74.737   74.614   74.521   74.316*  74.023   74.160
1983,  6        74.313   74.421   74.355   74.453   74.754   74.873   74.692   74.635   74.546   74.422   74.125   74.145
1983,  7        74.429   74.401   74.337   74.456   74.773   74.907   74.713   74.606   74.558   74.394   74.162   74.366
1983,  8        74.344   74.474   74.356   74.494   74.779   74.889   74.773   74.677   74.532   74.380   74.188   74.256
1983,  9        74.256   74.460   74.380   74.382   74.812   74.848   74.677   74.585   74.548   74.286   74.135   74.285
1983, 10        74.319   74.475   74.348   74.418   74.852   74.867   74.683   74.566   74.528   74.257   74.124   74.215
1983, 11        74.409   74.443   74.361   74.482   74.830   74.855   74.707   74.502   74.545   74.299   74.070   74.014
1983, 12        74.391   74.484   74.385   74.511   74.838   74.868   74.716   74.437   74.483   74.269   74.155   74.139
1983, 13        74.362   74.505   74.446   74.461   74.859   74.858   74.689   74.529   74.410   74.285   74.146   74.121
1983, 14        74.334   74.518   74.439   74.522   74.846   74.835   74.689   74.548   74.411   74.566   74.128   74.168
1983, 15        74.275   74.504   74.470   74.546   74.894   74.812   74.695   74.546   74.405   74.410   74.087   74.293
1983, 16        74.334   74.464   74.427   74.568   74.834   74.819   74.658   74.553   74.380   74.293   74.061   74.373
1983, 17        74.409   74.493   74.404   74.554   74.866   74.822   74.670   74.548   74.465   74.342   74.208   74.353
1983, 18        74.391   74.452   74.360   74.544   74.872   74.832   74.673   74.549   74.417   74.316   74.192   74.336
1983, 19        74.400   74.406   74.360   74.465   74.846   74.788   74.656   74.567   74.431   74.227   74.128   74.289
1983, 20        74.406   74.405   74.566   74.560   74.930   74.763   74.614   74.592   74.421   74.170   74.069   74.262
1983, 21        74.419   74.439   74.272   74.612   74.871   74.746   74.630   74.548   74.444   74.147   74.248   74.229
1983, 22        74.378   74.387   74.536   74.637   74.822   74.760   74.595   74.544   74.454   74.190   74.219   74.449
1983, 23        74.384   74.460   74.534   74.619   74.890   74.795   74.616   74.562   74.456   74.177   74.131   74.638
1983, 24        74.474   74.454   74.468   74.514   74.923   74.751   74.619   74.521   74.439   74.098   74.214   74.566
1983, 25        74.553   74.407   74.429   74.565   74.873   74.737   74.597   74.524   74.428   74.162   74.237   74.532
1983, 26        74.458   74.436   74.436   74.634   74.924   74.777   74.586   74.550   74.439   74.222   74.255   74.690
1983, 27        74.455   74.479   74.399   74.630   74.900   74.749   74.620   74.527   74.422   74.219   74.163   74.556
1983, 28        74.437   74.448   74.437   74.650   74.871   74.662   74.609   74.508   74.345   74.349   74.046   74.403
1983, 29        74.430            74.449   74.697   74.827   74.694   74.659   74.494   74.344   74.214   74.220   74.480
1983, 30        74.392            74.457   74.640   74.853   74.707   74.626   74.505   74.332   74.210   74.314   74.454
1983, 31        74.508            74.444            74.870            74.601   74.508            74.192            74.430
1984,  1        74.303   74.306   74.533   74.632   75.080   74.977   74.879   74.725   74.531   74.320*  74.272   74.241
1984,  2        74.371   74.274   74.516   74.646   74.986   74.960   74.899   74.707   74.470   74.315   74.334   74.191
1984,  3        74.412   74.296   74.522   74.617   74.891   75.002   74.900   74.705   74.407   74.416   74.201   74.202
1984,  4        74.440   74.289   74.488   74.586   74.806   75.018   74.901   74.695   74.469   74.362   74.247   74.317
1984,  5        74.405   74.282   74.475   74.558   74.918   74.996   74.873   74.691   74.462   74.280   74.260   74.182
1984,  6        74.422   74.300   74.532   74.732   74.927   74.988   74.876   74.683   74.451   74.292   74.232   74.150
1984,  7        74.404   74.311   74.509   74.735   74.892   74.984   74.943   74.681   74.443   74.304   74.196   74.186
1984,  8        74.429   74.320   74.476   74.735   74.932   74.975   74.901   74.636   74.455   74.315   74.180   74.331
1984,  9        74.453   74.285   74.480   74.691   75.037   75.008   74.888   74.650   74.473   74.279   74.214   74.174
1984, 10        74.443   74.285   74.496   74.728   75.009   74.971   74.855   74.654   74.482   74.289   74.236   74.155
1984, 11        74.454   74.279   74.575   74.730   74.958   74.997   74.875   74.592   74.437   74.288   74.198   74.134
1984, 12        74.425   74.263   74.477   74.729   75.002   74.968   74.907   74.594   74.418   74.284   74.203   74.167
1984, 13        74.409   74.229   74.421   74.676   74.981   74.959   74.887   74.601   74.455   74.275   74.198   74.151
1984, 14        74.447   74.290   74.455   74.687   74.976   74.962   74.892   74.611   74.435   74.275   74.184   73.987
1984, 15        74.425   74.346   74.416   74.678   74.956   74.933*  74.868   74.662   74.370   74.262   74.239   74.119
1984, 16        74.410   74.343   74.409   74.716   74.948   74.932   74.895   74.640   74.444   74.226   74.406   74.182
1984, 17        74.430   74.369   74.399   74.818   74.967   74.925   74.858   74.588   74.437   74.196   74.307   74.246
1984, 18        74.409   74.445   74.366   74.831   74.951   74.948   74.851   74.586   74.432   74.228   74.235   74.176
1984, 19        74.431   74.462   74.403   74.849   74.956   74.963   74.874   74.562   74.441   74.237   74.162   74.153
1984, 20        74.446   74.560   74.389   74.940   74.950   74.911   74.869   74.550   74.470   74.313   74.180   74.275
1984, 21        74.388   74.517   74.405   74.889   74.944   74.931   74.837   74.575   74.400   74.260   74.160   74.078
1984, 22        74.392   74.569   74.509   74.879   74.936   74.891   74.811   74.567   74.362   74.261   74.180   74.298
1984, 23        74.355   74.557   74.604   74.859   74.991   74.858   74.870   74.571   74.418   74.270   74.242   74.270
1984, 24        74.350   74.568   74.581   74.864   75.004   74.930   74.823   74.539   74.369   74.252   74.209   74.230
1984, 25        74.393   74.547   74.563   74.895   74.996   74.954   74.785   74.530   74.385   74.270   74.167   74.248
1984, 26        74.339   74.575   74.564   74.892   75.037   74.930   74.775   74.552   74.410   74.185   74.139   74.214
1984, 27        74.359   74.534   74.566   74.860   75.003   74.919   74.721   74.540   74.372   74.211   74.121   74.035
1984, 28        74.324   74.267   74.476   74.878   74.884   74.973   74.729   74.534   74.368   74.294   74.154   74.136
1984, 29        74.317   74.528   74.404   74.919   74.838   74.913   74.744   74.535   74.379   74.229   74.180   74.267
1984, 30        74.316            74.513   74.980   74.974   74.878   74.741   74.542   74.346   74.229   74.163   74.172
1984, 31        74.324            74.602            74.996            74.752   74.550            74.177            74.157
1985,  1        74.093   74.306   74.412   74.709   74.789   74.907   74.735   74.601   74.412   74.371   74.065   74.308
1985,  2        74.291   74.280   74.463   74.741   74.793   74.854   74.752   74.586   74.440   74.355   74.107   74.613
1985,  3        74.307   74.297   74.385   74.716   74.729   74.844   74.778   74.605   74.430   74.291   74.120   74.420
1985,  4        74.347   74.301   74.233   74.711   74.814   74.805   74.763   74.596   74.471   74.259   74.123   74.362
1985,  5        74.351   74.239   74.392   74.617   74.790   74.775   74.731   74.573   74.427   74.394   74.054   74.324
